taxonID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
2671124,Flanders,BE,,native,native,,1983-08-17/2024-12-01/2024-12-20,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671124,Wallonia,BE,,native,native,,1983-08-17/2024-12-01/2024-12-20,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671130,Belgium,BE,,native,native,,1868-10-28/2024-06-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671130,Flanders,BE,,native,native,,1868-10-28/2024-06-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671130,Wallonia,BE,,native,native,,1868-10-28/2024-06-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671130,Brussels,BE,,native,native,,1868-10-28/2024-06-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671143,Belgium,BE,,native,native,,1867-05-31/2024-03-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671143,Wallonia,BE,,native,native,,1867-05-31/2024-03-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671254,Belgium,BE,,native,native,,1869-12-31/2025-01-02,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671254,Flanders,BE,,native,native,,1869-12-31/2025-01-02,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671254,Wallonia,BE,,native,native,,1869-12-31/2025-01-02,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671254,Brussels,BE,,native,native,,1869-12-31/2025-01-02,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671261,Belgium,BE,,native,native,,1882-09-01/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671261,Flanders,BE,,native,native,,1882-09-01/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671261,Wallonia,BE,,native,native,,1882-09-01/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671261,Brussels,BE,,native,native,,1882-09-01/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671271,Belgium,BE,,native,native,,1872-12-01/1872-12-31/2024-12-25 12:37,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671271,Flanders,BE,,native,native,,1872-12-01/1872-12-31/2024-12-25 12:37,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671271,Wallonia,BE,,native,native,,1872-12-01/1872-12-31/2024-12-25 12:37,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671271,Brussels,BE,,native,native,,1872-12-01/1872-12-31/2024-12-25 12:37,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671285,Belgium,BE,,native,native,,1867-04-28/2023-11-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671285,Wallonia,BE,,native,native,,1867-04-28/2023-11-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671290,Belgium,BE,,native,native,,1870-01-31/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671290,Flanders,BE,,native,native,,1870-01-31/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671290,Wallonia,BE,,native,native,,1870-01-31/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671290,Brussels,BE,,native,native,,1870-01-31/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671310,Belgium,BE,,native,native,,1874-08-01/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671310,Flanders,BE,,native,native,,1874-08-01/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671310,Wallonia,BE,,native,native,,1874-08-01/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671310,Brussels,BE,,native,native,,1874-08-01/2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671336,Belgium,BE,,native,native,,1884-02-09/2024-12-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671336,Flanders,BE,,native,native,,1884-02-09/2024-12-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671359,Belgium,BE,,native,native,,1980-11-10/1987-11-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671359,Wallonia,BE,,native,native,,1980-11-10/1987-11-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671364,Belgium,BE,,native,native,,1874-05-31/2015-08-09,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671364,Wallonia,BE,,native,native,,1874-05-31/2015-08-09,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671369,Belgium,BE,,native,native,,1874-05-01/2024-03-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671369,Flanders,BE,,native,native,,1874-05-01/2024-03-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671369,Wallonia,BE,,native,native,,1874-05-01/2024-03-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671369,Brussels,BE,,native,native,,1874-05-01/2024-03-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671373,Belgium,BE,,native,native,,1873-06-30/2025-09-27,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22 | De Beer, D., & Van Landuyt, W. (2019). Aanvullingen en correcties bij de Vlaamse checklist mossen (hauwmossen, levermossen, bladmossen). Dumortiera, 115, 3–27. https://doi.org/10.5281/zenodo.3553636",
2671373,Flanders,BE,,native,native,,1873-06-30/2025-09-27,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22 | De Beer, D., & Van Landuyt, W. (2019). Aanvullingen en correcties bij de Vlaamse checklist mossen (hauwmossen, levermossen, bladmossen). Dumortiera, 115, 3–27. https://doi.org/10.5281/zenodo.3553636",
2671373,Wallonia,BE,,native,native,,1873-06-30/2025-09-27,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22 | De Beer, D., & Van Landuyt, W. (2019). Aanvullingen en correcties bij de Vlaamse checklist mossen (hauwmossen, levermossen, bladmossen). Dumortiera, 115, 3–27. https://doi.org/10.5281/zenodo.3553636",
2671383,Belgium,BE,,native,native,,1823-03-01/2024-03-16,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671383,Flanders,BE,,native,native,,1823-03-01/2024-03-16,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671383,Wallonia,BE,,native,native,,1823-03-01/2024-03-16,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671385,Belgium,BE,,native,native,,1867-08-23/2024-04-05,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671385,Flanders,BE,,native,native,,1867-08-23/2024-04-05,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671385,Wallonia,BE,,native,native,,1867-08-23/2024-04-05,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671385,Brussels,BE,,native,native,,1867-08-23/2024-04-05,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671418,Belgium,BE,,native,native,,1873-11-30/2024-12-18,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671418,Flanders,BE,,native,native,,1873-11-30/2024-12-18,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671418,Wallonia,BE,,native,native,,1873-11-30/2024-12-18,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671418,Brussels,BE,,native,native,,1873-11-30/2024-12-18,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671419,Belgium,BE,,native,native,,1873-11-30/2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671419,Wallonia,BE,,native,native,,1873-11-30/2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671430,Belgium,BE,,native,native,,1980-12-13/2019-11-10,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
2671430,Flanders,BE,,native,native,,1980-12-13/2019-11-10,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",
